0.100000, 0.400000
0.200000, 0.800000
0.300000, 1.200000
0.400000, 1.600000
0.500000, 2.000000
0.600000, 2.400000
0.700000, 2.800000
0.800000, 3.200000
0.900000, 3.600000
1.000000, 4.000000
1.100000, 4.400001
1.200000, 4.800001
1.300000, 5.200001
1.400000, 5.600001
1.500000, 6.000001
1.600000, 6.400001
1.700000, 6.800001
1.800000, 7.200001
1.900000, 7.600001
2.000000, 8.000001
2.100000, 8.400001
2.200000, 8.800000
2.300000, 9.200000
2.400000, 9.599999
2.500000, 9.999999
2.600000, 10.399999
2.700000, 10.799998
2.799999, 11.199998
2.899999, 11.599998
2.999999, 11.999997
3.099999, 12.399997
3.199999, 12.799996
3.299999, 13.199996
3.399999, 13.599996
3.499999, 13.999995
3.599999, 14.399995
3.699999, 14.799994
3.799999, 15.199994
3.899998, 15.599994
3.999998, 15.999993
4.099998, 16.399994
4.199998, 16.799994
4.299998, 17.199993
4.399998, 17.599993
4.499998, 17.999992
4.599998, 18.399992
4.699998, 18.799992
4.799998, 19.199991
4.899998, 19.599991
4.999998, 19.999990
5.099998, 20.399990
5.100000,19.600000
5.200000,19.200001
5.300000,18.800001
5.400000,18.400002
5.500000,18.000002
5.599999,17.600002
5.699999,17.200003
5.799999,16.800003
5.899999,16.400003
5.999999,16.000004
6.099999,15.600004
6.199999,15.200005
6.299999,14.800005
6.399999,14.400005
6.499999,14.000006
6.599998,13.600006
6.699998,13.200006
6.799998,12.800007
6.899998,12.400007
6.999998,12.000008
7.099998,11.600008
7.199998,11.200008
7.299998,10.800009
7.399998,10.400009
7.499998,10.000010
7.599998,9.600010
7.699997,9.200010
7.799997,8.800011
7.899997,8.400011
7.999997,8.000011
8.099998,7.600011
8.199998,7.200011
8.299998,6.800011
8.399999,6.400011
8.499999,6.000011
8.599999,5.600011
8.700000,5.200011
8.800000,4.800011
8.900001,4.400011
9.000001,4.000010
9.100001,3.600010
9.200002,3.200010
9.300002,2.800010
9.400002,2.400010
9.500003,2.000010
9.600003,1.600010
9.700004,1.200010
9.800004,0.800010
9.900004,0.400010
10.000005,0.000010
